Year,Honours List,Order,Level,Award,Name,Citation,County
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Pamela Anne DIXON ,"For services to the community in Altrincham, Greater Manchester.",Cheshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Colleen DOHERTY ,"Higher Officer, Small and Medium Enterprises Team, London, HM Revenue and Customs.",Bedfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carol Anne DONNELLY ,Guided Tour Operator.  For services to the Tourist Industry in Carlisle and the Borders.,Cumbria
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Grace DOREY ,Physiotherapist.  For services to Healthcare.,Devon
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian DORMAN ,For voluntary service to Children Overseas.,Antrim
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Mary DOYLE ,"Foster Carer and Adoptive Parent, Isle of Wight.  For services to Children and Families.",Isle of Wight
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Jeffrey Edward Anthony DUDGEON ,"For services to the Lesbian, Gay, Bisexual and Transgender community in Northern Ireland.",Belfast
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Sarah DUMMER-WADE ,"Founder and Chief Executive, Rerun, Dorset Runaways Service. For services to Young People.",Dorset
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael John DYER ,For services to Young People in Essex.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Patricia Ann EALEY ,"For services to The Holly Lodge Centre and to People with Special Needs in Richmond and Ealing, London.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elizabeth EDMUNDS ,"Immigration Officer, Gatwick Airport, UK Border Agency, Home Office.",West Sussex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Daren Morgan EDWARDS ,"Clinical Nurse Specialist in Plastic Surgery, Barts and the London NHS Trust.  For services to Nursing.",Lincolnshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Jennifer Anne EDWARDS ,For services to People with Disabilities in Surrey.,Surrey
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen EDWARDS ,"Prison Officer, HM Prison Stafford, Ministry of Justice.",Staffordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Frank Messiah ELLIS ,For services to the community in the London Borough of Haringey.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David George EMERY ,For voluntary service to the Royal Naval Association in Uttoxter.,Staffordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Paul ESKRIETT ,"Lately Principal Security and Contingency Planning Adviser, City of London Corporation.  For services to Local Government.",Essex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Alison EVANS ,For services to Visually Impaired Young People in Sussex.,East Sussex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Ruth Elizabeth EVANS ,"Chief Executive, Brewing, Food and Beverage Industry Suppliers Association.  For services to Exports.",Shropshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Trevor George EVANS ,For services to Conservation and to Wildlife in Monmouthshire.,Monmouthshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Vivienne EVANS ,"For services to the community in Dunstable, Bedfordshire.",Bedfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Major Martin James EVERETT TD,For services to The Royal Welsh Regimental Museum.,Monmouthshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christopher FARNABY ,"Head of Operations (Aerodromes), CAA.  For services to Aviation Safety.",West Sussex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jean FAWCETT ,"Director, Academic Development and Review, London Metropolitan University.  For services to Higher and Further Education.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Marika FAWCETT ,"Executive Officer, Private Office, Department for Work and Pensions.",Berkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Magdalen Margaret Christian FERGUSSON ,Secretary of the Royal Society of Literature.  For services to Literature.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael Andrew FIELDHOUSE ,"For services to the community in Grange-Over-Sands, Cumbria.",Cumbria
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Janet FINCH ,"Lately Foster Carer, Coventry, West Midlands.  For services to Children and Families.",West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jeannette FISH ,"Founder, Doncaster Cancer Detection Trust and St John’s Hospice, Doncaster.  For services to terminally ill patients.",South Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alfred Robin FISHER ,"Past Master, Worshipful Company of Glaziers and Painters of Glass.  For services to Architectural Stained Glass.",Hertfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Denise FITZPATRICK ,For services to Disabled Children in Plymouth.,Devon
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David John FLETCHER ,Tank Warfare Historian.  For services to Military Heritage.,Dorset
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Donald FLETCHER ,For services to the voluntary sector in Lancashire.,Lancashire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Janet  Margaret FLINT ,For services to the community in Appleton Roebuck.,North Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Pam FLORA ,"Grade E1, Ministry of Defence.",Scotland
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Terrance Michael FLYNN ,For services to the Community in Cardiff and Crime Prevention in Wales.,Cardiff
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Brenda Mary FORTY ,"For services to Elderly People in Chesham, Buckinghamshire.",Buckinghamshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Betty Clara Jessie FOXWELL ,"Founder Member, Dulwich Kidney Patients' Association.  For services to People with Kidney Disease.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Vanessa FRAKE ,"Head of Security and Operations, HM Prison Wormwood Scrubs, Ministry of Justice.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David George Brian FRANCIS ,"For services to Disabled People in Wakefield, West Yorkshire.",West Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Anne FRASER ,For political service,West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Karen GALLAGHER ,"Artistic Director, Merseyside Dance Initiative.  For services to Dance.",Merseyside
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline Ann GANT ,"For services to the community in Bishop Thornton and Warsill, North Yorkshire.",North Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Christine Ann GASKELL ,"Chair, North West Apprenticeship Ambassadors Network.  For services to Training and Apprenticeships.",Cheshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Hughes GASKIN ,For services to the voluntary sector in Cornwall.,Cornwall
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Surjit Singh GHUMAN ,Founder of Panjab Radio.  For services to Broadcasting.,Middlesex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Hubert George GIBBS ,"Volunteer, Sussex Police.  For services to the Police and the community.",East Sussex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Cyril GITTINS ,"Estate Yard Foreman to the National Trust at Attingham Park, Shropshire.  For services to Heritage.",Shropshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret GOODACRE ,"For services to Caring for Elderly People in Malvern, Worcestershire.",Worcestershire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Peter John GORDON ,"Lately General Practitioner and Police Medical Adviser, Northamptonshire.  For services to Emergency Care.",Northamptonshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marilyn GORDON-JONES ,"Chair, Sutton Old People's Welfare Committee, London. For voluntary service to Older People.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Andrew GOTTS ,Photographer.  For services to Photography and Charity.,East Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Charles Herbert Gerard GOULD ,"Chairman, Board of Governors, Carrickfergus Grammar School.  For services to Education in Northern Ireland.",Antrim
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alan GOULDING ,"Chair of Governors, St Francis Special School, Lincoln.  For services to Education.",Lincolnshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian GRANT ,"Base Manager, Babcock Marine.  For services to the Defence Industry.",Argyll and Bute
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Anthony John GRAY ,For services to the voluntary sector in Northumberland.,Tyne and Wear
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Elizabeth GRAY ,"Lately Director, Kerith Counselling Service Ltd. For services to Counselling in the West of Scotland.",Lanarkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Robert GREEN ,"For charitable services, particularly to Boxing in Cambridgeshire.",Cambridgeshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Diana GREEN ,"Environment Adviser, Sustainability and Diversity, London,  HM Revenue and Customs.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George Malcolm GREEN ,"For services to the community in Haverfordwest, Pembrokeshire.",Pembrokeshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carol GREENSTOCK (MRS CAROL WATTS) ,For services to Economic Development in Wales.,Carmarthenshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Coral Marianne GREENWOOD ,"Lately Duke of Edinburgh Award Leader and Drama Teacher, Birkenhead High School Academy, Prenton, Merseyside. For services to Education.",Merseyside
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Pam GRIFFIN ,"Lately Higher Executive Officer, Inland Waterways Team, Department for Environment, Food and Rural Affairs.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Elizabeth GRIFFITHS ,"Volunteer, St Mary's Opportunity Group for Children with Special Needs. For services to Education.",Suffolk
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Benjamin GRIFFITHS ,For services to Heritage.,Norfolk
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sheila GURNETT ,"GirlGuide Leader and Community Worker, Buckinghamshire.  For services to Children and Young People.",Buckinghamshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret HACKNEY ,For services to Healthcare and Families in Hertfordshire.,Hertfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Avice  Margaret HALL ,"Principal Lecturer, University of Hertfordshire.  For services to Higher Education and to the community in St Albans.",Hertfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline HALL ,For services to the community in Merseyside.,Merseyside
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Wendy HALL ,For services to the voluntary sector in Wiltshire.,Wiltshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Daphne Vernede HAMBLIN ,"For services to Children with Disabilities through the Wormwood Scrubs Pony Centre, West London.",Middlesex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Sally HANCOX ,For services to Reducing Carbon Emissions and Fuel Poverty in Social Housing.,Durham
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Anna Lise HANSEN ,"Chef/Proprietor, The Modern Pantry.  For services to the Restaurant Industry.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Dorothy HARDY ,National Park Voluntary Ranger.  For services to Conservation.,Tyne and Wear
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David HAREWOOD ,Actor. For services to Drama.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David John HARRIS ,"Divisional Managing Director, Cowlin Construction. For services to Education and Training in the Construction Industry.",Monmouthshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael Leonard Arthur HARRISON ,"Lately Chief Superintendent, Staffordshire Police.  For services to the Police.",Staffordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James HARVEY ,For public service,Merseyside
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas Daniel HARVEY ,Chief Executive of Northern Film and Media.  For services to the Creative Industries.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen Peter HATCHER ,"Deputy Head, St Aidan's C of E High School, Harrogate, Yorkshire. For services to Education.",North Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert James HAUGHEY ,For services to the Fishing Industry in Northern Ireland.,Belfast
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Andrea HAYNES ,"Executive Officer, Jobcentre Plus, Department for Work and Pensions.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Lambon HEARD ,For services to the community in Birmingham.,West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christopher Michael HEATON ,"Head of Policy, Planning and Culture, Libraries Learning and Culture, Cambridgeshire County Council.  For services to Libraries.",Cambridgeshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Moira Laird Mctaggart HEEPS ,"For services to the community in Brightons, Stirlingshire.",Stirling and Falkirk
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marion Olwin HEMMERDINGER ,"Co-ordinator, Burton MIND. For voluntary service to Mental Healthcare in Staffordshire.",Derbyshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Irene HENDERSON ,"Grade 3 Casework Specialist, Human Resources, Scottish Parliament.",Edinburgh
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Colin HENRY ,"Chair of Governors, Christ's College, Guildford, Surrey. For services to Education.",Surrey
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Debbie (Deborah Jane) HEPPLEWHITE ,Independent Phonics Consultant (Adviser to the UK Reading Reform Foundation Committee). For services to Education.,Berkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Caroline Mary Heaven HERBERT ,Chief Executive of Red Balloon Learner Centre Group. For services to Education.,Cambridgeshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James HEWITT ,For services to Financial Inclusion in Oxfordshire and to the local community.,Oxfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John David HIBBERD ,"Deputy Headteacher, Thomas Mills High School, Framlingham, Suffolk. For services to Education.",Suffolk
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter HICKSON ,"Chairman, Petty Pool Trust, Cheshire.  For services to Young People.",Cheshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George William HIGGS ,"Chair, Scottish Borders Equality Forum.  For services to Community Relations.","Roxburgh, Ettrick and Lauderdale"
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Leonard Wareing HILL ,For services to Fencing.,Cheshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lynne HILL ,"For services to Independent Monitoring Board, HM Prison and Young Offenders Institution Doncaster.",South Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Nicholas John HILLSDON ,"State Registered Prosthetist, Queen Mary's Hospital, Roehampton.  For services to Prosthetics and the community.",Berkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sheila HINDS ,"Lately Executive Officer, Pension, Disability And Carers Service, Department for Work and Pensions.",Warwickshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Trevor Joseph HING ,"For services to the community in Fairford, Gloucestershire.",Gloucestershire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Vidar Paul HJARDENG ,For services to Visually Impaired People and to Broadcasting.,West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Doreen Mary HOBBS ,"For services to the community in Watlington, Oxfordshire.",Oxfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Beryl Lynn HODGSON ,"Chief Officer, Special Constabulary, Hampshire Constabulary. For services to the Police and the community.",Hampshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Kathleen Rose HODGSON ,"Director of Learning and Teaching Support, University of Leeds.  For services to Higher Education.",West Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Bernadette HOLGATE ,"Higher Executive Officer, Debt Management, Department for Work and Pensions.",Greater Manchester
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Diana HOLL-ALLEN ,"Vice-Chairman, Association of Police Authorities and Chair, West Midlands Police Authority.  For services to the Police.",West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter HOLLINS ,For voluntary service to the Royal Naval Museum.,Hampshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Patricia HOLMES ,"Police Community Support Officer, Metropolitan Police Service.  For services to community policing.",Middlesex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Phillip Harry HOLMES JP,For services to the community in the West Midlands.,West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Simon David Henry HOLT ,"Chairman, South Wales Breast Cancer Network.  For services to Healthcare in Carmarthenshire and South West Wales.",Carmarthenshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek HOLVEY ,"Conductor, Four Counties Youth Orchestra. For services to Music in South East Wales.","Rhondda, Cynon, Taff"
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Richard HONEYWILL ,For services to the Fire and Rescue Service and the local community.,Devon
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Wing Commander Martin Richard HOOKER ,"Grade C2, Ministry of Defence.",Suffolk
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Emma Mary Constance HOPE ,Shoe Designer.  For services to the Fashion Industry.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jane HOPKINS ,"Founder, MumsClub.  For services to Entrepreneurship.",West Midlands
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alan Peter HORSFIELD ,Stone Mason.  For services to St Paul's Cathedral in London.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Lawrence HOUGHTON ,"Senior Officer, Compliance and Technical Liaison, Bootle, HM Revenue and Customs.",Shropshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard HOWE ,"Lately Executive Director, Estates and Facilities, Cambridge University Hospitals NHS Foundation Trust.  For services to the NHS.",Cambridgeshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline HOWELL ,"Executive Officer, Jobcentre Plus, Department for Work and Pensions.",Lincolnshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John HUDDLESTON ,"Lately Knowledge Leader and Project Director, AEA Technology.  For services to the Environment.",Oxfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lynne HUGHES ,For services to the community in North Wales.,Flintshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Rodney HUGHES ,"Businessman.  For services to Business in Newark, Nottinghamshire.",Nottinghamshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Hilary HUMPHREYS ,For services to Education and Sport in North Wales.,Conwy
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Colin HUNT ,"Activity Mentor, Wirral Positive Futures. For services to Vulnerable Young People and the local community.",Wirral
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jennifer Lesley HURSELL ,"For services to the community in Southwold, Suffolk.",Suffolk
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Walford John HUTCHINGS ,"Musical Director, Pontnewydd Male Voice Choir.  For services to Music and to the Community in Torfaen.",Torfaen
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Hifsa Haroon IQBAL DL,For services to Community Cohesion in Staffordshire.,Staffordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Anthony Hyman ISAACS ,"Past President, Solicitors' Disciplinary Tribunal.  For services to the Legal Profession.",Surrey
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Gabriel Obukohwo IVBIJARO ,"General Practitioner and Clinical Director, Walthamstow, London. For services to the NHS.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Denise JACKSON ,For services to Scottish Gymnastics.,Perth and Kinross
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christian JACOBS ,"Senior Mechanic, Antarctic Logistics and Expeditions.  For services to Scientific Research in the Antarctic.",Dorset
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Meredydd Davies JAMES ,"Lately Headteacher, Rhymney Comprehensive School, Caerphilly. For services to Education.",Cardiff
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Norman JARVIS JP,For services to Road Safety.,Cheshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Eileen JAYNE-WOOD ,"Fundraiser, The Rowans Hospice and Founder and Group Travel Organiser, Portsdown Travel, Portsmouth. For charitable services.",Hampshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Helen JENNY ,For services to Dartmoor National Park and to Young People in Devon and Cornwall.,Cornwall
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ian David JOHNS ,"Coxswain, Newhaven Lifeboat, Royal National Lifeboat Institution.  For services to Maritime Safety.",East Sussex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Joanne Elizabeth JOHNSON ,Bereavement Counsellor.  For services to Bereavement Counselling and Training in Lancashire.,Lancashire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Rhona Susan JOHNSTON ,Professor of Psychology. For services to Education.,East Riding of Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John JONES ,For charitable service.,Cheshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John JONES ,Master Framer. For services to the Arts.,Hertfordshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Norma JONES ,"Higher Executive Officer, School Standards Group, Department for Education.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Roy Lindsey JONES ,"Community Liaison Manager, ScottishPower.  For services to Young People in Wales.",Wrexham
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Cecilia Mary JORDAN ,"Volunteer, Special Olympics.  For services to Disability Sport.",Isle of Wight
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Hasmukh JOSHI ,Lately General Practitioner.  For services to Medical Education and to the Royal College of General Practitioners.,Torfaen
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mini JOTI ,"Health Visitor, Bridgeton Health Centre.  For services to the NHS and the community in the East End of Glasgow.",Dunbartonshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Raman KAPUR ,"Chief Executive, Threshold.  For services to People with Mental Illness in Northern Ireland.",Belfast
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Morella KAYMAN ,"Vice President, Alzheimer's Society. For services to Healthcare.",Middlesex
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor James KEATON ,For services to Heritage in the North West.,Merseyside
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Robyn KEEBLE ,For services to Community Activism and Youth Empowerment.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter William KELLETT ,"Special Inspector, Lancashire Constabulary.  For services to the Police.",Lancashire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Paul KELLY ,Volunteer Coastguard Rescue Officer.  For services to Maritime Safety.,Merseyside
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Tricia (Anne Patricia) KEMP ,For voluntary service to Children with Hearing Disabilities.,London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary KENDALL ,"For services to the community in Ingleton, Lancashire.",North Yorkshire
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helen Marion KENNEDY ,"Chair, Rocktalk. For services to Blind and Visually Impaired People in Stirling.",Stirling
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Lulu KENNEDY ,"Founder, Fashion East.  For services to the Fashion Industry.",London
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Eileen May KENNY ,"Head of Quality, South West College.  For services to Further Education in Northern Ireland.",Tyrone
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lily KERR ,Head of Bargaining and Representation for UNISON.  For services to Industrial Relations in Northern Ireland.,Belfast
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Jeremy Alan KITE ,Councillor.  For services to Local Government in Dartford.,Kent
2012,New Year,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George Gordon Archibald KNOWLES ,"Welfare Officer, Disabled Police Officers' Association.  For services to the community in Northern Ireland.",Down
