Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Agnes HOUSTON ,"Vice-Chair, European Working Group for People with Dementia.  For services to People with Dementia.",Lanarkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lucy HOVVELS ,"Councillor, Durham County Council.  For public service.",Durham,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sarah HOWARD ,For services to the community in Haverhill.,Suffolk,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helen Murray HOYTE ,Historian on Norwich Shawls. For services to Textile Heritage.,Norfolk,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Kathleen Susan Marjorie HUGHES JP DL,For services to the community in Lancashire.,Lancashire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Philomena HUGHES ,"Assistant Director, Mental Health and Older People Services, Northern Health and Social Care Trust. For services to Older People in Northern Ireland.",Londonderry,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Michael HULSE ,"Team Leader, Ogwen Valley Mountain Rescue.  For services to Mountain Rescue in Wales, England and Northern Ireland.",Conwy,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Gordon HUMPHREYS ,"Lately Honorary Secretary, All Party Parliamentary Beer Group. For services to Alcohol Policy.",Shropshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Phillipa Jean HUNT ,"Director, Policy and Communications, Living Streets.  For services to Vulnerable Pedestrians.",West Midlands,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Jennifer Margaret HUNTER ,"Emeritus Professor of Anaesthesia, University of Liverpool.  For services to Medicine.",Merseyside,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marie Rose HUNTER ,Prime Minister's Office. For services to Public Administration.,Lincolnshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Mohammed Umar HUSSAIN ,"Assistant Chief Officer, South Wales Police.  For services to Policing.",Gwent,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ashley Stephen HUTCHINGS ,Musician and Songwriter. For services to Folk Music.,Derbyshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Charles de Lisle INNISS ,"For voluntary service to the community in Torrington and Hatherleigh, Devon.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John ISAAC ,"Assistant Director, Border Force, Home Office. For services to Border Security.",Surrey,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew David James JACKSON ,"Director, Wakehurst Place, Royal Botanic Gardens, Kew.  For services to Conservation.",West Sussex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Hazel Valerie JACKSON ,"Councillor, Broxbourne Borough Council. For public service.",Hertfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Zoe JACKSON ,"Founder and Director, Living the Dream Performing Arts Company.  For services to Young Entrepreneurs and the Performing Arts.",Hertfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Joan Mary JACKSON-CALLEN ,"Social Worker, Royal Borough of Kensington and Chelsea.  For services to Children and Families.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rita Anne JARMAN ,For services to Young People and Scouting in Bedfordshire.,Bedfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas Sydney JAVAN ,"Lately Higher Officer, HM Revenue and Customs. For services to Taxpayers.",Tyne and Wear,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Anthony Hugh Mostyn JEFFERIES ,"Editor, Gibbons Stamp Monthly and Stamp Catalogues. For services to Philately.",Dorset,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine Rae JOHNSON ,"Founder, Albert Kennedy Trust.  For services to Homeless Young Lesbian, Gay, Bisexual and Transgendered People.",Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ian William JOHNSON ,"For services to the community in Leigh on Sea, Essex.",Essex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Keith JOHNSON ,For services to the community and to charity in Durham.,Durham,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Joan Elisabeth JONES ,"Quality and Regulatory Compliance Manager, Welsh Blood Service.  For services to Blood Transfusion in Wales and the UK.",Swansea,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lesley Ann JONES ,"Councillor and Mayor, Brent Council.  For services to Local Government.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lynn Margaret JONES ,"Assistant Principal, Ormiston Sir Stanley Matthews Academy, Staffordshire. For services to Education.",Staffordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Susan Mary JONES ,"Lately Director, A-N The Artists Information Company.  For services to the Arts.",Tyne and Wear,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Yvonne Maria JORDAN ,"Advanced Nurse Practitioner, Royal Gwent Hospital, Newport. For services to Nursing in Wales.",Newport,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James JUKES ,"Founder, UK Homes 4 Heroes. For services to the Homeless.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Deborah Mary KEIGHLEY DL,"Head of Technical Capability, Sellafield Ltd.  For services to the Nuclear Industry and Young People in Cumbria.",Cumbria,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Agnes KENNEDY ,"Governor, Castleroe Primary School. For services to Education in Northern Ireland and charitable services.",Londonderry,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Clifford Thomas KENNEDY ,"Executive Director, Oasis Caring in Action.  For services to the community in Belfast.",Belfast,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Deirdre Ann KENNEDY ,"Parliamentary Clerk, Defra. For services to Public Administration and the community.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Alderman William Thomas KENNEDY ,"Councillor, Ballymoney Borough Council.  For services to Local Government and Motorcycle Road Racing.",Antrim,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William John KERNOHAN ,For services to the Bus Industry.,Antrim,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rebecca Claire KERVELL ,"Volunteer, Map Action.  For services to Disaster Relief and Humanitarian Aid.",Hertfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter KESSLER ,"Founder and Chair of Governors, Eden Primary, Muswell Hill, London.  For services to Education.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Halimah Gulzar KHALED ,For services to charity and to Community Relations in Nottingham.,Nottinghamshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Jessica Susan KIDD ,For services to Young People in Northern Ireland.,Down,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helen Joanna Mary KILBRIDE-ROBERTS ,"Chair, Ditchling Museum of Art and Craft, West Sussex.  For services to the Arts and Crafts.",West Sussex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Peter Daniel KINSELLA ,Cabinet Office. For public service.,Hampshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Susan Ann KIRK ,"Forest Pathology Technician, Forestry Commission. For services to Tree Health, Forest Research and the community in Hampshire.",Hampshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gavin Alexander KIRKPATRICK ,"Temporary Chief Inspector, Police Service of Nothern Ireland.  For services to Policing and the community in Northern Ireland.",Belfast,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Richard KNIGHT ,For services to Rowing.,Surrey,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Susan Elizabeth KNOWLES ,"Paediatric and Educational Audiologist, Kingston Hospital NHS Foundation Trust. For services to Child Health.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Lionel KOPELOWITZ ,For services to Interfaith Relations.,London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter LAING JP DL,"For services to Business, Philanthropy and the community in Keith, Banffshire.",Banffshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Philippa Jayne LANGLEY ,For services to the Exhumation and Identification of Richard III.,Edinburgh,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen Thomas LARARD ,"For services to the Magistracy and to charity in Hull, East Riding of Yorkshire.",East Riding of Yorkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Angela Jean LAWRENCE ,"Founder and Executive Director, Manchester Active Voices. For services to Tackling Gang and Youth Violence.",Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Bryan William LAWRENCE ,For voluntary service to Scouting in Scarborough.,North Yorkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas William LAWSON ,For services to the St Vincent de Paul Society in North East England and to the community in Tyne and Wear.,Tyne and Wear,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Claire Louise LAYLAND ,"Lately Special Educational Needs Teacher, Plymouth.  For services to Special Educational Needs.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Diane Camille LAYZELLE ,"Head of Student Life, Croydon College.  For services to Further Education.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Patricia LE-BRUIN ,"Lately Honours Secretary, Department for Culture, Media and Sport. For public service.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Malcolm John LEEDING ,For services to the community in Oxfordshire.,Oxfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Liam LEHANE ,Ministry of Defence. For services to Defence.,London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Patricia LEOPOLD ,"Sessional Lecturer and Advocate of Pro Bono Activities, University of Reading.  For services to Higher Education.",Oxfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Colin LEWIS ,"Police Inspector, Youth Engagement Unit. For services to Young People in Merseyside.",Merseyside,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Donna Marie LEWIS ,"Head of Consolidation and Financial Reporting, Education Funding Agency.  For services to Education.",Warwickshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jean Lesley LEWIS ,"Chair of Governors, Ashmount Special School, Loughborough.  For services to Education.",Leicestershire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sandra LINDSAY ,"Chair, Tangerine Public Relations and Project Director, The Juice Academy.  For services to Business and Young People.",Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Trevor John LLOYD ,Bookbinder. For services to the Craft of Bookbinding and Book Restoration.,Powys,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Georgina Margaret LOGAN ,"Lately President, Scottish Swimming.  For services to Sport in Scotland.",Fife,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Brian William LORD ,"Lately Prison Officer, HMP Manchester. For services to the Prison Service.",Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Sidney LOVE ,"Local Authority Governor, Morden Mount and Other Primary Schools, Greenwich, London.  For services to Education.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Ruth LOWBRIDGE ,"Executive Chair, SFEDI Group.  For services to Entrepreneurs and UK Business.",Durham,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alan Francis Peter LOWE ,"For services to Scouting and to the community in Budleigh Salterton, Devon.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Pauline Ruth LUCAS ,"President, Conservative Women's Organisation. For political service.",Essex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Philip Sidney LUSBY ,"Head of School of Horticulture, Royal Botanic Garden Edinburgh. For services to UK Plant Conservation and Botanical and Horticultural Education.","Roxburgh, Ettrick and Lauderdale",
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rosemary LYNESS ,"Lately Executive Nurse Director, NHS Lanarkshire.  For services to Nursing and Midwifery.",Glasgow,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek Stewart MACCALLUM ,"East Kilbride Contact Centre, HM Revenue and Customs. For services to Public Administration and voluntary service to the community in Scotland.",Dunbartonshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Eric MacLean MACINTYRE ,"Lately Higher Education Manager, Loughborough College. For services to Higher Education.",Leicestershire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Catherine Elizabeth MACKINLAY ,For voluntary service to St John Ambulance.,North Yorkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carolyn Heather MACLEOD ,"Programme Manager, Royal Caledonian Education Trust.  For services to Education in the Armed Forces.",Edinburgh,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Blair Alan Charles MACNAUGHTON ,For services to Tartan Weaving and Kilt Making in Scotland.,Perth and Kinross,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Rosemarie Anne MACQUEEN ,For services to the Preservation of Heritage.,London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew Bell MAGOWAN ,For services to Economic Development and to the community in Northern Ireland.,Londonderry,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marie MALLON ,"Lately Director of Human Resources, Belfast Health and Social Care Trust.  For services to Health and Social Care.",Belfast,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lesley Janet Sophia MALONE ,"Lately Chartered Teacher of Physical Education, Linlithgow Academy. For services to Physical Education and Sport.",West Lothian,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Susan Joy MARSHFIELD ,For services to the community in Bristol and South Gloucestershire.,Gloucestershire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Rebecca MASRI ,For services to charity.,London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacalyn Claire MATHERS ,"Designated Nurse for Safeguarding Children, Bristol Clinical Commissioning Group.  For services to Tackling Female Genital Mutilation in Bristol.",Bristol,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Valerie Joy MAYNARD ,"Prison Volunteer, HMP Lewes.  For services to Prisoners and their Families.",West Sussex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Robert MAYNE ,"Joint Chair and Director, CDM Community Transport and Chair, Shopmobility Cookstown and Dungannon.  For services to Rural Transport and People with Disabilities.",Tyrone,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lynn MCBURNEY ,"Vice Chair of the Board of Governors, Moorfields Primary School and Governor, Dunclug College. For services to Education.",Antrim,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Hugh Brown MCCLUNG ,"Chairman, Stirling Tenants' Assembly. For services to the community in Stirling.",Stirling and Falkirk,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Sister Mary Ann MCCREADY ,For services to People with Hearing Difficulties in Manchester.,Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Michelle Elizabeth MCCRINDLE ,"Chief Executive, Food Train.  For services to Older People in Scotland.",Dumfries,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Scott MCCULLOCH ,"Senior Executive Officer, Ministry of Defence. For services to Defence.",Abroad,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ann MCDONALD ,"Voluntary Trusts Secretary, The Mary Budding Trust. For services to Children and Young People with Special Educational Needs.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Thomas MCKELVEY ,"Lately Managing Director, TerumoBCT.  For services to the Economy in Northern Ireland.",Antrim,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Colette MCKUNE ,"Deputy Chief Executive, City West Housing Trust. For services to the community.",Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Henry MEADOWS ,"Forest District Manager, Dumfries and Borders, Forestry Commission. For services to Forestry.",Dumfries,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Martha Eleanor MEARNS ,For services to Young People in Northern Ireland.,Down,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lorraine MERCER ,"For services to the community and to charity in Haywards Heath, West Sussex.",West Sussex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Alexander MILLER ,For services to Cricket and charity in Northern Ireland.,Londonderry,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Yvonne MILLER ,"Operations Manager, HM Court and Tribunal Service, East Hampshire and Isle of Wight. For services to Children within the Family Justice System.",Hampshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Barbara Patricia MILLNS ,For services to Rowing in Tyne and Wear.,Tyne and Wear,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Alice MILLS ,"Assistant Housing Services Manager, Northern Ireland Housing Executive. For services to Housing.",Belfast,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maria MILLS ,"Centre Manager, Oasis Community Centre, Plymouth.  For services to the community in Plymouth.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr John Gordon MILNE ,"Lately Chair, General Dental Practice Committee, British Dental Association.  For services to Dentistry.",West Yorkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Pauline Campbell MILNE ,"Head of Clinical Workforce Development and Planning, Health Education East of England.  For services to Nurse Education.",Essex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Harriet Caroline MITCHISON ,"Consultant Physician, Sunderland Royal Hospital. For services to Medicine.",Tyne and Wear,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Her Hon Judge Anne MOLYNEUX ,For services to the Administration of Justice and voluntary service to Disadvantaged People.,London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John James MONAGHAN ,For services to Sport Administration in Northern Ireland.,Belfast,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lesley MOODY ,"Managing Director, AES Digital Solutions Ltd.  For services to Business, Education and International Trade.",Northumberland,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Norman Brian MOORE ,"Lately Director, Wales Council for Deaf People.  For services to Deaf People in Wales.",Carmarthenshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David William MORGAN ,For services to Business and to Charity in the West Country.,Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Wyndham MORGAN DL,For services to Agriculture and for voluntary service to the Agricultural Community in Monmouthshire.,Monmouthshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Craig MORLEY ,For services to Young People and to the community.,London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Tegwen Evana MORRIS ,"National Director, Merched y Wawr.  For services to Language and Culture in Wales and for voluntary and charitable service in Aberystwyth and Overseas.",Ceredigion,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Catriona MORRISON ,For services to Sport and voluntary service in Scotland.,West Lothian,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Connor MUIR ,"Founder, Inverclyde Anti-Knife Group.  For services to Victims of Crime and Crime Prevention.",Renfrewshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Arif MUKADAM ,"Administrative Officer, HM Revenue and Customs. For services to Combatting Tax Credits Error and Fraud and voluntary service to the community in Lancashire.",Lancashire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alastair William Marshall MURRAY ,"Lately Security Office Operations Manager, Scottish Parliament.  For parliamentary and community service in Scotland.",Edinburgh,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Wanjiru MWAURA ,"Senior Peace and Security Adviser, Department for International Development. For services to Conflict Prevention in Africa.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Debra Ann MYHILL ,"Director, Centre for Research in Writing and Subject Leader for Secondary English, University of Exeter.  For services to the Social Sciences.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lynda Helen MYLES-TILL ,"Ambassador, Action for Children.  For services to Children and Young People.",Oxfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Shane NAINAPPAN ,"UK Asset Recovery Adviser to the UAE and GCC, International Division, Crown Prosecution Service.  For services to Law and Order, particularly International Co-operation.",Hertfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Rupinder Kaur NANDRA ,"Senior International Projects and Programmes Manager, Birmingham Chamber of Commerce. For services to International Business.",West Midlands,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Elizabeth Rosina NEAT ,For services to Community Cohesion.,Lancashire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Michelle Denise NEWMAN ,"Threshold Team Manager, Plymouth. For services to Children and Families.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Avril Rosemary NEWTON ,"Lately Headteacher, Sanday Community School.  For services to Outdoor Education and to the community in Orkney.",Orkney,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jennifer Lizzie NGULUBE ,"Foster Carer for Swiss Foster Care, Leeds. For services to Children.",West Yorkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Leslie Robin NICHOLS ,For services to Disabled Water-Skiing.,Berkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gillian NOWLAND ,"Chief Executive Officer, One25.  For services to Vulnerable Women.",Bristol,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Mrs Frances Mary OBORSKI ,For political and public service in Kidderminster and Wyre Forest.,Worcestershire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Stephen Thomas O'BRIEN ,"Chairman, Watford Conservative Association. For voluntary political service.",Hertfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Erinma Eke OCHU ,"Wellcome Trust Engagement Fellow, University of Manchester.  For services to Public Engagement in Science, Engineering and Technology.",Greater Manchester,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James O'CONNOR ,"Chief Executive, NOAH Enterprise, Luton.  For services to Homeless People in Bedfordshire.",Northamptonshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Nigel Timothy James O'CONNOR ,"Consultant Haematologist, Royal Shrewsbury Hospital, Shropshire. For services to Haematology.",Shropshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ian Douglas O'DONNELL ,"Director, Real Point.  For services to the Economy and the community in the West Midlands.",West Midlands,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Heather Ann OGBURN ,"Founder, HMS Heroes.  For services to Education.",Devon,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Gladys Bowman OGILVY-SHEPHERD ,For services to Animal Welfare and Veterinary Education.,Fife,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Kate Joanne ORRICK ,"Head of DFID Libya, Department for International Development. For services to Development and Humantiarian Assistance.",Surrey,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Michelle OVENS ,"Director, Ovens & Co and National Campaign Director, Small Business Saturday.  For services to Enterprise.",Oxfordshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George OWEN ,"Chair, Omnibus. For services to the Arts and the community in Clapham.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Joseph Barrie OWEN ,"President, Swansea Harriers Athletic Club. For services to Welsh Athletics.",Swansea,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sandra Kathleen PADDON ,"For services to the community in Sidcup, Kent.",London,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Marilyn PALMER FSA,For services to Industrial Archaeology and Heritage.,Leicestershire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael Keith PALMER ,"Chairman, Waterway Recovery Group.  For voluntary service to the Restoration of British Waterways.",Warwickshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Herbert John PARK ,"For services to the community in Ballymena, Northern Ireland.",Antrim,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Janet Elizabeth PARK ,"Lately Pharmacist, Robertsonﾒs Pharmacy, Coatbridge. For services to Healthcare in Lanarkshire.",Lanarkshire,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jillian Winifred PARKER ,"Founder, Eastbourne Area Parents Action Group and the JPK Sussex Project, Eastbourne. For services to Children and Adults with a Learning Disability and their Families.",East Sussex,
Birthday,2015,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Trevor John PARKHILL ,"Chairman, Hazelwood Integrated College. For services to Education in Northern Ireland.",Belfast,
