New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Anthony James VENABLES ,"Lately Chief Economist, Department for International Development.",Oxfordshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Anthony WATSON ,"Chairman, Strategic Investment Board Limited.  For services to Economic Development in Northern Ireland.",Hertfordshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Peter Neil Temple WELLS ,"Research Professor and Senior Scientific Director, Institute of Medical Engineering and Medical Physics, University of Cardiff.  For services to Healthcare Science.",Somerset
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Bradley WIGGINS OBE,Cyclist.  For services to Sport.,Lancashire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Paul WILKINSON ,For public service.,Fife
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof David Charles WOODS ,"Principal Adviser, City Challenge.  For services to Education.",Shropshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr (James) Samuel YOUNGER ,"Lately Chairman, Electoral Commission.  For public service.",London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Thomas Alan ACTON ,"Professor of Romani Studies, University of Greenwich.  For services to Education.",Essex
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Rebecca ADLINGTON ,Swimmer.  For services to Sport.,Nottinghamshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jonathan Patrick Adair ADNAMS ,"Executive Chairman, Adnams plc.  For services to Corporate Social Responsibility.",Suffolk
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gideon AMOS ,"Chief Executive, Town and Country Planning Association.  For services to Sustainable Development.",London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Elizabeth ANTROBUS ,"Headteacher, Henry Cavendish Primary  School, Lambeth, London.  For services to Education.",London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Catherine Ann ARCHER ,"Lately Chief Executive, West Yorkshire Police Authority.  For services to the Police.",West Yorkshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Joan ASBY MBE,For services to Community Development in West Wales.,Pembrokeshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Deborah ASHBY ,"Professor of Medical Statistics and Clinical Trials, Imperial College London.  For services to Medicine.",Essex
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Diana ATHILL ,Literary Editor and Author.  For services to Literature.,London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire, Sara AYE MOUNG ,"Head, Police Reward and Employee Relations Section, Police Reform and Resources Directorate, Home Office.",London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Sarah AYTON MBE,Sailor. For services to Sport.,Dorset
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David BAILEY ,"Lately Tax Inspector, HM Revenue and Customs.  For public and voluntary service.",West Yorkshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Martyn Murray BAKER ,"Lately Director of Economic Development, City of London Corporation.  For services to Local Government.",London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr George Christopher BAND ,For services to Mountaineering and to Charity.,Hampshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Alan BARBER ,For services to the Environment.,Bristol
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lucinda Jane BARNETT ,"Chairman, Magistrates' Association.  For services to the Administration of Justice.",Surrey
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Victoria BARNSLEY ,"Chief Executive, HarperCollins UK.  For services to the Publishing Industry.",London
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Keith Leslie BARWELL ,"Lately Chairman, West Northamptonshire Development Corporation.  For services to Local Government.",Northamptonshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Gillian Rose BEASLEY ,"Chief Executive, Peterborough City Council.  For services to Local Government.",Cambridgeshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David George BELL ,"Senior Programme Manager, Somalia, Department for International Development.",
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Catherine Susan BESWICK ,"Head of Healthcare, HM Young Offenders' Institution Huntercombe, Oxfordshire.  For services to Healthcare.",Oxfordshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Anita Kumari BHALLA DL ,"Editor, Public Space Broadcasting BBC. For services to Broadcasting.",West Midlands
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Kuldip Kaur BHARJ ,"Senior Lecturer in Midwifery and Lead Midwife for Education, School of Healthcare, Leeds University.  For services to Healthcare and to the community in Leeds.",West Yorkshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Keith Raymond BLACKWELL ,"Principal, Esher Sixth Form College, Surrey.  For services to local and national Further Education.",Hampshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Robert Michael BOWLEY ,"Lately Project Team Head of Division, Identity and Passport Service, Home Office.",Rutland
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Caroline Elizabeth BREAKEY ,For services to Rural and Community Development in Northern Ireland.,Armagh
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Isabel BRUCE ,"Vice-Chair, University of the West of Scotland.  For services to Higher Education in Scotland and Malawi.",South Lanarkshire
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Prof Anthony Applemore Mornington BRYER ,"Emeritus Professor of Byzantine Studies, University of Birmingham.  For services to Scholarship.",West Midlands
New Year,2009,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Nicholas BUCKLAND ,For services to Technology and Innovation.,Cornwall
