New Year Honours List 2016,,,,,
Order,Level,Award,Name,Citation,County
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul Anthony BROWN ,"Lately Police Constable, South Yorkshire Police.  For services to Law and Order and the community in South Yorkshire.",South Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Ian BUCHANAN ,"Secretary, Oban Saints Amateur Football Club.  For voluntary service to Football.",Argyll and Bute
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janet BUCKNELL ,"Lately School Support Worker, Lonsdale School, Stevenage.  For services to Special Educational Needs and Disabilities.",Hertfordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Joan Margaret BULLER ,"For services to the community in Staplehurst, Kent.",Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Mary BURCH ,For voluntary service in Dunbartonshire.,Dunbartonshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs June Mary Elizabeth BURKE ,"For voluntary service through the Tenovus Cancer Charity, Cardiff.",South Glamorgan
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Rosemary Ann BURNS ,For services to Local Government and to the community in Sussex.,West Sussex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Anne Connor BUTTERWORTH ,"For services to the community in St Leonards, Hertfordshire and to the Spinal Muscular Atrophy Trust.",Hertfordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ailsa Elizabeth BUTTON ,"Founder, The Gemmery Mother and Toddler Group, Walton on Thames, Surrey.  For services to Children and Families.",Surrey
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Bridget Kathleen Carey CAMERON ,For services to Young People and Families of Offenders in the West Midlands.,West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Anne Elizabeth CAMPBELL ,For services to the Multiple Sclerosis Society in the Scottish Borders.,Tweeddale
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Patricia Anne CAMPBELL ,"Civic Officer, Banbury Town Council. For services to Local Government.",Oxfordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael Andrew CAREY ,"For voluntary service to the community in Silsden, West Yorkshire.",West Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Lady Margaret Ann CARTER ,"For services to the community in Stock, Essex.",Essex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Peter John George CHAMBERS ,For voluntary service to Music in Coventry.,West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Helena CHARLES ,"For voluntary service to the community in Blaengarw, Bridgend.",Mid Glamorgan
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Maurice CHARLESWORTH ,"Senior Volunteer, Age UK Lambeth.  For services to Older People in Lambeth, London.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul CHIDGEY ,"Chair of Governors, The Barlow RC High School and Specialist Science College, Manchester.  For services to Education.",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Wendy Angharad CHURCHOUSE ,"Arrhythmia Nurse, Morriston Hospital, Swansea.  For services to Cardiac Patients in South West Wales.",Carmarthenshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Gerard Paul CLEARY ,"Administrative Officer, Personal Tax Operations, East Kilbride, HM Revenue and Customs.  For services to Taxpayers and voluntary services to Thalidomide Awareness.",Lanarkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Gaynor Ellen Mary CLEGG ,"Senior Lunchtime Supervisor, Ravensthorpe CE (Controlled) Junior School, Dewsbury.  For services to Education.",West Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janet COLQUHOUN ,"Crossing Patrol Warden, Dunrobin Primary School, Airdrie.  For services to Education.",Lanarkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss (Valerie) Joy COOK ,"For voluntary service to the community in Borth, Ceredigion.",Ceredigion
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth Sally COOT ,"For services to Fundraising and to the community in Constantine, Cornwall.",Cornwall
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Rosemary CORBETT THOMAS ,"District Cub Scout Leader, Llangollen, Wrexham.  For services to the Scout Movement in Llangollen District, Wrexham.",Wrexham
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Dr Elisabeth Marjorie COTTON ,"For services to the community in Cranfield, Bedfordshire.",Bedfordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Sheila Frances COULSON ,"For services to the community in Hackness, North Yorkshire.",North Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Agnes Forsyth Robb CRAIG ,"Chair, Save the Children, Wigtownshire.  For voluntary and charitable services.",Wigtown
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ruth CRAIG ,"For voluntary and charitable services to the community in Ballygowan, County Down.",Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert CRANGLE ,For services to Young People in Northern Ireland through the Boys' Brigade.,Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Ronald CRANGLE ,For services to Young People in Northern Ireland through the Boys' Brigade.,Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maisie CRAWFORD ,"For services to the community in County Londonderry, Northern Ireland.",Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Alan CROCKER ,"Founder, Derry Hill United Football Club.  For services to Football in Wiltshire.",Wiltshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr William CROWE ,"For services to the community and Children's Charities in Dumbarton, Strathclyde.",Dunbartonshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs (Elizabeth) Ann CUMMING ,"For charitable services through the Calvert Trust, Exmoor.",Fife
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Elizabeth Maud CUNNINGHAM ,"Member, North West Mountain Rescue Team.  For voluntary service to the community in County Fermanagh, Northern Ireland.",Fermanagh
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Heather Constance CUNNINGHAM ,For services to the Arts and the community in the East Neuk of Fife.,Fife
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Neil Alexander CURRIE ,"Physical Education Instructor, HMP Barlinnie.  For public and charitable services.",Lanarkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Elizabeth CUTLER ,"For charitable services to Grove House Hospice, St Albans, Hertfordshire.",Hertfordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Suzanne Jane DANDO REYNOLDS ,For services to charity.,Oxfordshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Dr Darren Frazer DANIELS ,"Chief Executive, The UK Sepsis Trust. For services to Improving Services for Sepsis Sufferers.",West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janice Catherine DAVIDSON ,"Personal Assistant to Chief Operating Officer, Translink.  For services to Public Transport in Northern Ireland.",Belfast
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Helen Josephine DAVIES ,"For services to Animal Welfare in Northern Ireland through the Rainbow Centre, Eglinton, Londonderry.",Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Leonard John Robert DAVIES ,For services to Rugby Union in the North West.,Cheshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Patricia Margery DAVIES ,"For services to the community in Llangynidr, Brecon, Powys.",Powys
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Richard Anthony DAVIES ,"Coroner's Officer, Western District of Somerset.  For services to the Bereaved.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Susan Mary Deborah DAVIES ,"For services to the community in Barton in Fabis, Nottinghamshire.",Nottinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Dennis Joseph DAVISON ,For services to Second World War Commemoration and Memorialisation.,West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Margaret DAWSON ,For services to the Hambleton District Show and to charity.,North Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony James DAY ,"For services to the community in Norton St Philip, Somerset.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Nick William Charles DERMOTT ,For services to Heritage and Conservation in Thanet.,Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Elizabeth DOBBIE ,"For services to the community in Teesdale, County Durham.",Durham
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Terence Gabriel DOHERTY ,For services to Community Safety and Public Protection in Northern Ireland.,Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Pauline Anne DONALDSON ,"Treasurer, Tyne and Wear ME/CFS Support Group.  For services to People with Myalgic Encephalomyelitis and Chronic Fatigue Syndrome and their Carers.",Tyne and Wear
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Lilian DOUGALL ,"For services to the community in Brundall, Norfolk.",Norfolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary DOVEY ,"Volunteer, Hughenden Manor.  For services to Heritage in Buckinghamshire.",Buckinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Patricia Joan EASTHOPE ,"For voluntary services to the community in Royston, Hertfordshire.",Cambridgeshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Lilly EBERT ,For services to Holocaust Education and Awareness.,London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Fay Mary EDWARDS ,"Chair, Chelsea Tenant Management Organisation. For services to the community in Kensington and Chelsea, London.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Derek Samuel Walter ELLIOTT ,"For services to the community in Devizes, Wiltshire.",Wiltshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sylvia Margaret EMMOTT ,For public and political service.,Cumbria
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Dean Vincent EVANS ,"For services to the community in Blackwater, Cornwall.",Cornwall
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Philip EVERETT ,"For services to The New Appeals Organisation, Nottingham.",Nottinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Christine Ann EYRE ,"For services to the community in Sutton, Macclesfield.",Cheshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Ruth Mary FAGAN ,"Policy Adviser, Cycling Policy, Department for Transport.  For services to Transport and to charity.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Thomas FALL ,"For services to the community in Kirklington, North Yorkshire.",North Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Chaim FERSTER ,For services to Holocaust Education.,Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Peter FISH ,"For services to the Elderly in Hollingworth, and Hyde, Cheshire and Glossop, Derbyshire",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ann FOAT ,"Chair, Ash Heritage Group. For services to the community in Ash, Kent.",Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Angela Margaret FORDER-STENT ,"For services to the community in Twyford, Hampshire.",Hampshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Helen FOWLER ,"Volunteer Reading Assistant, St George's Infant School and Woodside Junior School, Amersham.  For services to Children and Reading.",Buckinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Helen Mary FRANCIS ,"For charitable services in Trefonen, Shropshire.",Shropshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,The Reverend Kwaku FRIMPONG-MANSON ,"For services to the community in Tottenham, London.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Glenda FROST ,"For services to the community in Willand and Cullompton, Devon.",Devon
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Fiona FRY ,"Lead Specialist Nurse in Hepatology, Royal Devon and Exeter NHS Foundation Trust.  For services to Nursing.",Devon
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael Stuart GALLOWAY-ALLBUT ,"Governor and lately Chair of Governors, Catherine Infant School, Leicester.  For services to Education.",Leicestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John GARDNER ,"For services to the community in High Bradfield and Low Bradfield, South Yorkshire.",South Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth Heather GIBBONS ,For services to Riding for the Disabled in South West Cornwall.,Cornwall
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Roy GIFFORD ,"For services to the community in Kings Lynn, Norfolk.",Norfolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sheila GLASS ,"For services to the community in Ramsbury and Axford, Wiltshire.",Wiltshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Patricia Mary GLAZEBROOK ,"Vice President, Sick Children's Trust.  For services to Sick Children and their Families in Cambridge.",Essex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr James Sydney GOODMAN ,"For services to Music through the Britannia Band and Londonderry Musical Society, Londonderry.",Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen GOULD ,"Chair of Governors, Oak View School, Loughton.  For services to Education.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Peter Cyril GOULDING ,"Clerk, Carlton-in-Lindrick Parish Council.  For services to the community in Nottinghamshire.",Nottinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Alison Ruth GRANT ,"Chair, Hillingdon Slipstreamers Cycling Club.  For services to Cycling.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Henry Sinclair GRAY ,"Chair, Wick Heritage Society.  For voluntary service in Wick, Caithness.",Caithness
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jean GREATOREX ,"For services to the community in Ashbourne, Derbyshire.",Derbyshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Jody Louisa GREEN ,"Mentor, Community Led Initiatives, Manchester.  For services to the Resettlement of Ex-Offenders.",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Anderson GREEN ,"For services to the community in Oldmeldrum, Aberdeenshire particularly through Bourtie Rural Women's Institute.",Aberdeenshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire, Pauline GRIFFITHS ,"Curator, Narberth Museum. For services to Heritage and the community in Pembrokeshire.",Pembrokeshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Samantha GROOM ,"Lately Festivals and Events Manager, Visit Cornwall.  For services to Tourism in Falmouth and Cornwall.",Cornwall
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Alexander John GUNN ,For services to Heritage and the community in Caithness.,Caithness
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Pamela Patricia Ann GUNN ,"For services to First Aid through St John Ambulance Service, Enniskillen Division.",Fermanagh
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Richard HADDEN ,"Beadle, St Michael's Church, Inveresk. For services to the community in East Lothian.",East Lothian
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Alan Stuart HAGUE ,"Leader, 16th Morecambe and Heysham Scout Group.  For services to Young People through Scouting in Lancashire.",Lancashire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Gail HALL ,"Vice Chair, Warrington Parents and Carers.  For services to Children and Young People with Special Educational Needs and Disabilities.",Cheshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Melvyn HANDO ,For services to the community in Newport and to Newport County Association Football Club.,Newport
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Joan HARDING ,"For services to the community in Beighton, Sheffield.",South Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Alan Clive HARGREAVES ,"Technical Services and Facilities Manager, Department of Civil and Environmental Engineering, Imperial College London. For services to Engineering Research.",Surrey
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Reginald Keith HART ,"For services to the community in Lympsham, Somerset.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Kay HARVEY ,"For voluntary and charitable services to Children, Young People and Families in Badersfield, Norfolk.",Norfolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael Lawrence HARWOOD ,For services to the community in Warwick.,Warwickshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Kenneth HAYES ,For services to Elderly and Vulnerable People in Hartlepool.,Durham
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Boyd HENDERSON ,"For services to the community in Severn Stoke, Worcestershire.",Worcestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Joe HEUERMAN ,"Ambassador, Bobby Moore Fund.  For services to Cancer Research.",Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Ann Catherine Inglis HICKMAN ,"For services to the community in Retford, Nottinghamshire and to the Royal British Legion.",Nottinghamshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Philip HIGHLEY ,"For services to the community in Kenilworth, Warwickshire.",Warwickshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Keelie Jayne HILL ,"Teaching Assistant, Sherbourne Fields School, Coventry and Sherbourne Stars Coach.  For services to Children with Special Educational Needs and Disabilities.",West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Cllr William HILL ,"For services to the community and charity in Horden, County Durham.",Durham
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Edwin HILSUM ,For voluntary service to Cricket and the community in the Isle of Wight.,Isle of Wight
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Donald HOLLANDS ,"For services to the community in Wimpole, Cambridgeshire.",Cambridgeshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Shirley HOLT ,"School Volunteer, Chorley New Road Primary School, Horwich, Bolton and Community Volunteer. For services to Education.",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Pamela Susan HOPKINS ,"For charitable and voluntary services to the community in Llanhilleth, Blaenau Gwent.",Blaenau Gwent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Clive HUBERY ,"Chair of Governors, The Oaks Secondary School, Spennymoor, Co Durham.  For services to Education.",Durham
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony HUDSON ,"For services to the communities in Monk Fryston and Hillam, North Yorkshire.",North Yorkshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jacqueline HUMPHRIES ,For services to the community in the West Midlands.,West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Julia Margaret HURRELL ,"Executive Officer, Ministry of Defence.  For services to Defence and to charity.",Gloucestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Canon Keith Cyril INESON ,"Agricultural Chaplain and Coordinator, Cheshire Farm Community Network. For services to the Farming Community in Cheshire.",Cheshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony Paul INGLE ,For voluntary and charitable services to the community in Cambridgeshire through Church Music.,Cambridgeshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Alderman Elizabeth INGRAM ,"Alderman, Armagh City, Banbridge and Craigavon Borough Council.  For services to Local Government and the community.",Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony Mark IVES ,For services to Youth Clubs and the community in Dorset.,Dorset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Lynda JEFFREY ,"Founder, Stenton Singers Choir.  For services to Music and charity in Stenton, East Lothian.",East Lothian
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr George Andrew JOHNSTON ,"For services to the community in Portadown, Northern Ireland.",Armagh
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Amanda JOLLIFFE ,"Badger Set Leader, Griffithstown, Gwent.  For voluntary service to First Aid through St John Ambulance.",Gwent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Cy JONES ,"For services to the community in Ludlow, Shropshire.",Shropshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Georgina JONES ,"Lately Church Organist, St Gwyddelan's Church, Dolwyddelan.  For voluntary service to the Church and the community in Dolwyddelan, Conwy.",Conwy
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Rita Janet JONES ,"Secretary, The Trees Estate Residents' Association. For services to the community in Stretford, Greater Manchester.",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Vanessa Ann JONES ,"Chair, Bredhurst Parish Council and Bredhurst Woodland Action Group.  For services to Woodland Management and the community in Kent.",Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Jack KAGAN ,For services to Holocaust Education and Awareness.,London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Agatha KALISPERAS ,For services to the Greek community in London.,London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth KILPATRICK ,"For voluntary service to First Aid and the community in Kilwinning, Ayrshire.",Ayrshire and Arran
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Richard Henry KING ,"Retained Watch Manager, Lincolnshire Fire and Rescue Service.  For services to Fire and Rescue and to Emergency Medical Care.",Lincolnshire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Sybil KING ,"For services to the community in Thaxted, Essex.",Essex
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Pamela KIRKBRIDE ,"For services to the community in Coniston, Cumbria.",Cumbria
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Isobel KIRKWOOD ,"Volunteer, Erskine Homes. For services to Veterans in Scotland.",Glasgow
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Fred KNOLLER ,For services to Holocaust Education and Awareness.,London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,The Reverend Robert Alan KNOX ,For services to the Royal British Legion and the community in Londonderry.,Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Anne Whitworth LAMPSON ,"For services to Young People through the Girl Guides, and to the community in Meare, Somerset.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael George LASKEY ,For services to Contemporary Poetry.,Suffolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Gillian Mary LAWS ,"For services to the community in Exmouth, Devon.",Devon
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Susan LECKEY ,"For services to Children through Fostering and the Kiddy Winks Mums and Toddlers Group, County Down.",Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael Jason LEE ,"Volunteer, Kennet and Avon Canal Trust.  For services to the Restoration of the Kennet and Avon Canal.",Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Penry Alan LEWIS ,For services to Conservation and Angling in Mid Wales.,Powys
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Christian Evelyn LINDSAY ,"For services to the community in East Linton, East Lothian.",East Lothian
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Anthony Clive LINGER ,"For services to the community in Sutton Coldfield, West Midlands.",West Midlands
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marion LOCKHART ,"Honorary Industrial Secretary, Glendale Show.  For services to the Glendale Show and the community in Wooler, Northumberland.",Northumberland
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Marie Teresa LOMAS ,"Teaching Assistant, William Hulme's Grammar School, Manchester.  For services to Education and to the community in Greater Manchester.",Greater Manchester
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Glenys LORD ,"Domestic Services Manager, University of Cumbria.  For services to Higher Education.",Lancashire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Samuel Thomas LOUGHREY ,For services to Golf in Northern Ireland.,Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Amelia Elaine LUFFRUM ,For services to Homeless and Deprived People in South Tyneside.,Tyne and Wear
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Dr Ashley Stuart LUPIN ,For Humanitarian services to Medical Training in Uganda.,Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Rebecca LYNE ,"Volunteer Co-ordinator, The Bank. For services to the community in Eye, Suffolk.",Norfolk
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth Janet Campbell LYTTLE ,"For services to the community in Portaferry, County Down.",Down
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Ruaraidh Peter MACDONAGH ,For services to Healthcare particularly voluntary service to Healthcare Provision in Zanzibar.,Somerset
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Calina Graham MACDONALD ,For services to Business and Horticulture in Skye and Lochalsh.,Western Isles
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Andrew David Ross MACKENZIE ,"For services to the community in Dornoch, Sutherland.",Sutherland
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John Ronald MACLEOD ,For voluntary service to Dingwall Museum and the community in Ross-shire.,Ross and Cromarty
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Pamela Jane Cherie MARTIN ,"For services to the community in Mitcheldean, Gloucestershire.",Gloucestershire
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Susan MARTIN ,For services to Young People in Northern Ireland through the Girls' Brigade.,Londonderry
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David Edward MASON ,"For services to charity and the community in Sutton, Surrey.",London
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Susan MATTHEWS ,"For services to Young People through the Girls' Brigade in Hextable, Kent.",Kent
Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Frances MATTHEWS ,"For services to the community in Winscombe, Somerset and charitable services to the Children's Society.",Somerset
